fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,dia_semana,año,mes,dia_mes,nombre_dia_semana,es_fin_semana,es_festivo,es_black_Friday,es_cyber_Monday,semana_año,trimestre,es_laborable,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,media_movil_7d,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h,categoria_h,subcategoria_h,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2022-11-20,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.48,20.48,6,2022,11,20,Sunday,True,False,False,False,46,4,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.4,19.313333333333333,1.0604073179150846,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-21,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.5,39.0,0,2022,11,21,Monday,False,False,False,False,47,4,True,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,-2.5,18.933333333333334,1.0299295774647887,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-22,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.65,19.65,1,2022,11,22,Tuesday,False,False,False,False,47,4,True,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,-1.75,19.19,1.023970818134445,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-23,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.7,39.4,2,2022,11,23,Wednesday,False,False,False,False,47,4,True,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.7142857142857142,-1.5,19.27,1.0223144784639335,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-24,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.1,40.2,3,2022,11,24,Thursday,False,False,False,False,47,4,True,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.7142857142857142,0.5,19.316666666666666,1.0405522001725627,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-25,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,8,19.0,152.0,4,2022,11,25,Friday,False,False,True,False,47,4,True,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.7142857142857142,-5.0,16.646666666666665,1.1413696435722869,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,6,19.2,115.2,5,2022,11,26,Saturday,True,False,False,False,47,4,False,8.0,2.0,2.0,1.0,2.0,1.0,2.0,2.5714285714285716,-4.0,19.493333333333336,0.9849521203830368,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-27,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,6,19.2,115.2,6,2022,11,27,Sunday,True,False,False,False,47,4,False,6.0,8.0,2.0,2.0,1.0,2.0,1.0,3.142857142857143,-4.0,19.956666666666667,0.9620845164523133,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-28,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,5,19.0,95.0,0,2022,11,28,Monday,False,False,False,True,48,4,True,6.0,6.0,8.0,2.0,2.0,1.0,2.0,3.857142857142857,-5.0,19.676666666666666,0.9656107064204642,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,3,19.4,58.2,1,2022,11,29,Tuesday,False,False,False,False,48,4,True,5.0,6.0,6.0,8.0,2.0,2.0,1.0,4.285714285714286,-3.0,19.43,0.9984559958826557,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2022-11-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,3,19.4,58.2,2,2022,11,30,Wednesday,False,False,False,False,48,4,True,3.0,5.0,6.0,6.0,8.0,2.0,2.0,4.571428571428571,-3.0,18.85666666666667,1.0288138589358315,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-01,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.36,20.36,2,2023,11,1,Wednesday,False,True,False,False,44,4,False,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.7142857142857142,1.8,19.676666666666666,1.0347281043537184,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-02,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.47,20.47,3,2023,11,2,Thursday,False,False,False,False,44,4,True,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.7142857142857142,2.35,20.046666666666667,1.0211173927502493,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-03,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.65,39.3,4,2023,11,3,Friday,False,False,False,False,44,4,True,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.5714285714285714,-1.75,19.14,1.0266457680250782,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-04,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.1,40.2,5,2023,11,4,Saturday,True,False,False,False,44,4,False,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.5714285714285714,0.5,19.28,1.0425311203319503,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.36,40.72,6,2023,11,5,Sunday,True,False,False,False,44,4,False,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.5714285714285714,1.8,19.169999999999998,1.06207616066771,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.83,19.83,0,2023,11,6,Monday,False,False,False,False,45,4,True,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.5714285714285714,-0.85,18.813333333333336,1.054039688164422,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-07,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.33,20.33,1,2023,11,7,Tuesday,False,False,False,False,45,4,True,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.4285714285714286,1.65,18.816666666666666,1.0804251550044286,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-08,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.7,39.4,2,2023,11,8,Wednesday,False,False,False,False,45,4,True,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.4285714285714286,-1.5,20.279999999999998,0.9714003944773176,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-09,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.36,20.36,3,2023,11,9,Thursday,False,False,False,False,45,4,True,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.5714285714285714,1.8,19.493333333333336,1.0444596443228453,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-10,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.34,40.68,4,2023,11,10,Friday,False,False,False,False,45,4,True,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.5714285714285714,1.7,19.38,1.0495356037151704,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-11,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.19,40.38,5,2023,11,11,Saturday,True,False,False,False,45,4,False,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5714285714285714,0.95,19.903333333333336,1.0144029475799698,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-12,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.39,40.78,6,2023,11,12,Sunday,True,False,False,False,45,4,False,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.5714285714285714,1.95,19.68,1.0360772357723578,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-13,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.62,39.24,0,2023,11,13,Monday,False,False,False,False,46,4,True,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.5714285714285714,-1.9,19.26666666666667,1.0183391003460207,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-14,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.62,19.62,1,2023,11,14,Tuesday,False,False,False,False,46,4,True,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.7142857142857142,-1.9,19.036666666666665,1.0306426195062162,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-15,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.02,40.04,2,2023,11,15,Wednesday,False,False,False,False,46,4,True,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.7142857142857142,0.1,19.19666666666667,1.0428893905191872,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-16,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.75,39.5,3,2023,11,16,Thursday,False,False,False,False,46,4,True,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.7142857142857142,-1.25,18.813333333333333,1.0497873848334516,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-17,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.55,41.1,4,2023,11,17,Friday,False,False,False,False,46,4,True,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.8571428571428572,2.75,19.573333333333334,1.0498978201634876,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-18,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.41,40.82,5,2023,11,18,Saturday,True,False,False,False,46,4,False,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.8571428571428572,2.05,19.586666666666666,1.0420353982300885,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-19,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.49,20.49,6,2023,11,19,Sunday,True,False,False,False,46,4,False,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.8571428571428572,2.45,19.336666666666662,1.0596448888122738,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-20,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.55,20.55,0,2023,11,20,Monday,False,False,False,False,47,4,True,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.7142857142857142,2.75,19.063333333333333,1.0779856618289911,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-21,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.28,40.56,1,2023,11,21,Tuesday,False,False,False,False,47,4,True,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.5714285714285714,1.4,20.343333333333334,0.9968867769949206,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-22,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.71,39.42,2,2023,11,22,Wednesday,False,False,False,False,47,4,True,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.7142857142857142,-1.45,19.356666666666666,1.0182538315825729,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-23,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.75,39.5,3,2023,11,23,Thursday,False,False,False,False,47,4,True,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.7142857142857142,-1.25,19.970000000000002,0.9889834752128192,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-24,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,8,19.0,152.0,4,2023,11,24,Friday,False,False,True,False,47,4,True,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.7142857142857142,-5.0,17.516666666666666,1.0846812559467174,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-25,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,7,19.2,134.4,5,2023,11,25,Saturday,True,False,False,False,47,4,False,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.5714285714285716,-4.0,19.069999999999997,1.006816990036707,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-26,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,8,19.2,153.6,6,2023,11,26,Sunday,True,False,False,False,47,4,False,7.0,8.0,2.0,2.0,2.0,1.0,1.0,3.2857142857142856,-4.0,19.606666666666666,0.9792587555253316,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-27,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,7,19.0,133.0,0,2023,11,27,Monday,False,False,False,True,48,4,True,8.0,7.0,8.0,2.0,2.0,2.0,1.0,4.285714285714286,-5.0,19.400000000000002,0.9793814432989689,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-28,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,4,19.4,77.6,1,2023,11,28,Tuesday,False,False,False,False,48,4,True,7.0,8.0,7.0,8.0,2.0,2.0,2.0,5.142857142857143,-3.0,19.896666666666665,0.9750376947562406,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-29,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,3,19.4,58.2,2,2023,11,29,Wednesday,False,False,False,False,48,4,True,4.0,7.0,8.0,7.0,8.0,2.0,2.0,5.428571428571429,-3.0,19.44,0.9979423868312756,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-30,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,20.39,20.39,3,2023,11,30,Thursday,False,False,False,False,48,4,True,3.0,4.0,7.0,8.0,7.0,8.0,2.0,5.571428571428571,1.95,19.83,1.0282400403429148,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-01,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.17,40.34,4,2024,11,1,Friday,False,True,False,False,44,4,False,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.7142857142857142,0.85,19.656666666666666,1.0261149737154487,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-02,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.27,40.54,5,2024,11,2,Saturday,True,False,False,False,44,4,False,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.7142857142857142,1.35,19.596666666666668,1.034359584963429,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-03,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.45,40.9,6,2024,11,3,Sunday,True,False,False,False,44,4,False,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.7142857142857142,2.25,20.12333333333333,1.0162332284247144,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-04,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.7,39.4,0,2024,11,4,Monday,False,False,False,False,45,4,True,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.7142857142857142,-1.5,18.886666666666667,1.0430638898693965,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,1,19.65,19.65,1,2024,11,5,Tuesday,False,False,False,False,45,4,True,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.7142857142857142,-1.75,19.353333333333335,1.0153289700310022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.34,40.68,2,2024,11,6,Wednesday,False,False,False,False,45,4,True,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.5714285714285714,1.7,19.246666666666666,1.056806373397991,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.77,39.54,3,2024,11,7,Thursday,False,False,False,False,45,4,True,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.7142857142857142,-1.15,19.88,0.994466800804829,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,20.32,40.64,4,2024,11,8,Friday,False,False,False,False,45,4,True,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.8571428571428572,1.6,19.286666666666665,1.0535776011061182,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-09,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,2,19.95,39.9,5,2024,11,9,Saturday,True,False,False,False,45,4,False,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.8571428571428572,-0.25,20.036666666666665,0.9956745965729497,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
